epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(1, 1)",SCIENCE CLASS,25,"(200,)",False,"In natural form a mixture of 3 isotopes, this element is the most abundant in the Earth's crust & in the human body",oxygen,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(2, 1)",WELCOME TO MIAMI,30,"(200,)",False,"The Gold Coast Railroad Museum boasts the train from which this pres. held a paper telling of his 1948 election ""defeat""",Truman,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(3, 1)",A LATIN BESTIARY,29,"(200,)",False,"This creature puts the leap in Lepus, its Latin name",the hare (jackrabbit),0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(4, 1)",SOUNDS LIKE FOOD,23,"(200,)",False,"Types of these include http-only, session & zombie, but none of them go very well with a glass of cold milk",a cookie,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(5, 1)",WORLD OF BARBIE,28,"(200,)",False,"In 2023 she & Ryan Gosling were the leads for a big-screen live-action ""Barbie"" adventure",Margot Robbie,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(6, 1)",KIN,27,"(200,)",False,"This Oscar winner is a descendant of ""Mayflower"" passenger & Plymouth Colony founder William Bradford",Sally Field,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(1, 2)",SCIENCE CLASS,24,"(400,)",False,"Used as a common medical treatment in the 19th century, laudanum is a tincture of this narcotic dissolved in distilled spirits",opium,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(2, 2)",WELCOME TO MIAMI,1,"(400,)",False,"Miami has the USA's largest cruise terminal, serving this cruise line named for a nearby sea",Royal Caribbean,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(3, 2)",A LATIN BESTIARY,21,"(400,)",False,"That Bubo, this avian, was making noise all night & I couldn't sleep",an owl,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(4, 2)",SOUNDS LIKE FOOD,22,"(400,)",False,"Related to Old Norse ""hvina"", it's a complaining cry or sound",a whine,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(5, 2)",WORLD OF BARBIE,26,"(400,)",False,Creators Ruth & Elliot Handler named Barbie & Ken for their children & also co-founded this company that still makes the dolls,Mattel,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(6, 2)",KIN,18,"(400,)",False,"On an episode of ""Finding Your Roots"", Edward Norton learned that his 12th great-grandparents were John Rolfe & her",Pocahontas,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(1, 3)",SCIENCE CLASS,9,"(1600,)",True,"Sedimentary deposits near Lake Superior produce the largest U.S. annual yield of hematite, the main ore of this metal",iron,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(2, 3)",WELCOME TO MIAMI,12,"(600,)",False,Don't look to crash with this Miami Heat legend & wife Gabrielle Union--they sold their mansion for $22 million,(Dwyane) Wade,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(3, 3)",A LATIN BESTIARY,2,"(600,)",False,"Instead of its deadly moniker, you can call the creature seen here by this 4-letter Latin name",an orca,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(4, 3)",SOUNDS LIKE FOOD,4,"(600,)",False,"Not so great with peanut butter on a sandwich, Vaseline has been a brand of this since the 1870s",petroleum jelly,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(5, 3)",WORLD OF BARBIE,5,"(600,)",False,"In an immersive & interactive experience, you can enter the World of Barbie & visit this iconic home of hers, brought to life",her Dreamhouse,0,0
8926,2023-09-11,"First game of Season 40.
2023 Second Chance competition week 1, semifinal game 1.
Ken Jennings hosts.",Jeopardy,"(6, 3)",KIN,8,"(600,)",False,"In 2004 this distant cousin of ""Trees"" poet Joyce took to the L.A. stage as Moses in ""The Ten Commandments""",Val Kilmer,0,0
