epNum,airDate,extra_info,round_name,coord,category,order,value,daily_double,question,answer,correctAttempts,wrongAttempts
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(1, 1)",A TORY PARTY,16,"(100,)",False,"Jonathan Boucher was a Loyalist or Tory during this event, but dedicated his history of it to his friend George Washington",the American Revolution,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(2, 1)",THE 50 STATES,11,"(100,)",False,Arizona's Saguaro National Park is named for a candelabra-shaped type of this plant,a cactus,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(3, 1)",OTHER FAMOUS VOLUNTEERS,1,"(100,)",False,"A superhero on film playing Marvel's Black Widow, this actress spent 8 years as a global ambassador for Oxfam",Scarlett Johansson,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(4, 1)","LETTER, PERFECT",23,"(100,)",False,"Grammar-wise, let's begin with this indefinite article used before a singular noun",A,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(5, 1)",PLENTY OF FISH,26,"(100,)",False,The popular food fishes marketed as Chilean sea this are actually species of toothfishes,bass,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(6, 1)",I LOVE MY DAD,6,"(100,)",False,"Phil Dunphy, on this sitcom: ""I'm the cool dad... I'm hip... I text.  LOL, laugh out loud.  OMG, oh my God.  WTF, why the face""",Modern Family,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(1, 2)",A TORY PARTY,17,"(200,)",False,"In 2022 Tory Party members of Britain's ""House of"" these included Baroness Bottomley of Nettlestone & the Earl of Minto",Lords,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(2, 2)",THE 50 STATES,12,"(200,)",False,"Created to serve the former Northwest Territory, Northwestern University is in Evanston in this state",Illinois,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(3, 2)",OTHER FAMOUS VOLUNTEERS,2,"(200,)",False,"Volunteers in this Christian group founded by William Booth can become ""soldiers""",the Salvation Army,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(4, 2)","LETTER, PERFECT",24,"(200,)",False,"""Greetings"", Robert De Niro's film debut in 1968, was also the first movie in the U.S. to get this rating",X,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(5, 2)",PLENTY OF FISH,27,"(200,)",False,This shark gets its name from the shape of a prominent body part,hammerhead,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(6, 2)",I LOVE MY DAD,7,"(200,)",False,"He came to dadhood later in life, after his boy Luke grew up... & after cutting off Luke's hand... & blowing up his daughter's planet",Darth Vader,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(1, 3)",A TORY PARTY,18,"(300,)",False,Canada's Tory Party is looking to unseat this second-generation prime minister & Liberal Party leader,Justin Trudeau,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(2, 3)",THE 50 STATES,13,"(300,)",False,"In ""Field of Dreams"" a question is asked, ""Is this heaven?""--No, it's this Midwestern state also known as ""the Corn State""",Iowa,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(3, 3)",OTHER FAMOUS VOLUNTEERS,3,"(300,)",False,"Here is the logo of the Cajun Navy Ground Force, whose volunteers sprang into action after 2016 floods in this ""Bayou State""",Louisiana,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(4, 3)","LETTER, PERFECT",25,"(800,)",True,"It's the 17th letter of the alphabet, & before you start counting on your fingers, it's also James Bond's gadget man",Q,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(5, 3)",PLENTY OF FISH,28,"(300,)",False,"Several small species of the herring family go by this name, particularly when they're canned in oil",sardines,0,0
pcj_10,2023-01-12,2022-2023 Primetime Celebrity Jeopardy! quarterfinal game 8.,Jeopardy,"(6, 3)",I LOVE MY DAD,8,"(300,)",False,"Loving dad Liam Neeson, in this 2008 pic: let my daughter go, cool.  If not, ""I will look for you.  I will find you.  & I will kill you""",Taken,0,0
